LAT,LNG,PID,NUM,STR,CITY,ZIP
-98.6727236,38.3966426,0051941700000009020,277,NE K 156 HWY,Great Bend,67530
-98.6658417,38.397392100000005,0051941700000009030,245,NE 60 AVE,Great Bend,67530
-98.66584365,38.39614040000001,0051941700000009040,237,NE 60 AVE,Great Bend,67530
-98.665849,38.39263535,0051941700000009050,000,NE 60 AVE,Great Bend,67530
-98.66584509999998,38.395179000000006,0051941700000009060,000,NE 60 AVE,Great Bend,67530
-98.665851,38.39135115,0051941700000011000,594,NE 20 RD,Great Bend,67530
-98.6650435,38.40330885,0051941700000003000,551,NE 30 RD,Great Bend,67530
-98.6650435,38.40330885,0051941700000003000,573,A NE 30 RD,Great Bend,67530
-98.6650435,38.40330885,0051941700000003000,573,B NE 30 RD,Great Bend,67530
-98.67094424999999,38.40005935,0051941700000003020,000,NE 60 AVE,Great Bend,67530
-98.6748231,38.39300299999999,0051941700000008000,000,NE 20 RD,Great Bend,67530
-98.6872764,38.398218299999996,0051941800000001000,000,NE 30 RD,Great Bend,67530
-98.6882401,38.40480035,0051941800000002000,465,NE 30 RD,Great Bend,67530
-98.69631245,38.402229150000004,0051941800000003000,000,NE 40 AVE,Great Bend,67530
-98.69531874999998,38.39505385,0051941800000004000,238,NE 40 AVE,Great Bend,67530
-98.63198385,38.372933450000005,0051982700000001000,000,NE 10 RD,Great Bend,67530
-98.6388317,38.3729065,0051982700000002000,000,NE 10 RD,Great Bend,67530
-98.64338839999999,38.372887199999994,0051982700000003000,00,NE 70 AVE,GREAT BEND,67530
-98.64806414999998,38.37287119999999,0051982800000001000,00,NE 70 AVE,GREAT BEND,67530
-98.6526196,38.37285525,0051982800000002000,000,NE 10 RD,Great Bend,67530
-98.6594287,38.37283145,0051982800000003000,00,NE 60 AVE,Great Bend,67530
-98.6687867,38.3728132,0051992900000001000,00,NE 60 AVE,Great Bend,67530
-98.67780589999998,38.37065715,0051992900000003000,550,B E US 56 HWY,Great Bend,67530
-98.68479735,38.37279315,0051993000000001000,000,NE 10 RD,Great Bend,67530
-98.68906545000002,38.37202085,0051993000000002010,72,NE K 156 HWY,Great Bend,67530
-98.689317,38.3727425,0051993000000002020,00,NE K 156 HWY,Great Bend,67530
-98.6897533,38.3737148,0051993000000003000,000,NE 10 RD,Great Bend,67530
-98.69614965000001,38.372767749999994,0051993000000004000,00,NE 40 AVE,Great Bend,67530
-98.69345034999999,38.369576450000004,0051993000000005000,55,NE K 156 HWY,Great Bend,67530
-98.69175195,38.36902485,0051993000000007000,48,NE K 156 HWY,Great Bend,67530
-98.74716525,38.470818550000004,0051352200000001000,000,NE 80 RD,Hoisington,67544
-98.76101655,38.47445415,0051352100000001000,000,NE 80 RD,Hoisington,67544
-98.7610469,38.4671506,0051352100000011000,000,NE 10 AVE,Hoisington,67544
-98.71029025000001,38.47084505000001,0051362400000001000,333,NE 80 RD,Hoisington,67544
-98.72408784999999,38.470776650000005,0051362300000001000,000,NE 80 RD,Hoisington,67544
-98.73324595,38.47079074999999,0051362300000002000,000,NE 80 RD,Hoisington,67544
-98.7102739,38.456352800000005,0051372500000001000,301,NE 70 RD,Hoisington,67544
-98.72409455,38.46166314999999,0051372600000001000,000,NE 70 RD,Hoisington,67544
-98.72405625,38.458069949999995,0051372600000002000,000,NE 70 RD,Hoisington,67544
-98.73327715,38.45986625,0051372600000003000,000,NE 20 AVE,Hoisington,67544
-98.72859595000001,38.4526762,0051372600000004000,204,NE 60 RD,Great Bend,67530
-98.72860440000001,38.4453254,0051373500000001000,000,NE 60 RD,Great Bend,67530
-98.72862455,38.438143249999996,0051373500000002000,000,NE 20 AVE,Great Bend,67530
-98.71022755000001,38.441778049999996,0051373600000001000,398,NE 50 RD,Great Bend,67530
-98.74263575,38.45986805,0051382700000001000,000,NE 20 AVE,Hoisington,67544
-98.75178365,38.461649099999995,0051382700000002000,000,NE 10 AVE,Hoisington,67544
-98.75179875,38.45897434999999,0051382700000003000,000,NE 10 AVE,Hoisington,67544
-98.75182035000002,38.4553574,0051382700000004000,630,NE 10 AVE,Hoisington,67544
-98.7518457,38.450897999999995,0051382700000005000,000,NE 10 AVE,Hoisington,67544
-98.74267165,38.45271535,0051382700000006000,000,NE 20 AVE,Hoisington,67544
-98.76161339999999,38.445298199999996,0051383300000001010,65,NE 60 RD,Great Bend,67530
-98.75751165000001,38.44822205,0051383300000001040,00,NE 60 RD,Great Bend,67530
-98.75893609999999,38.4440951,0051383300000005000,000,NE 50 RD,Great Bend,67530
-98.7577277,38.4442755,0051383300000006000,000,NE 10 AVE,Great Bend,67530
-98.75760825,38.4363029,0051383300000007000,00,NE 50 RD,Great Bend,67530
-98.74725990000003,38.44819290000001,0051383400000001000,000,NE 60 RD,Great Bend,67530
-98.74265345,38.44496405000001,0051383400000002000,000,NE 20 AVE,Great Bend,67530
-98.75176585000001,38.4413624,0051383400000003000,000,NE 10 AVE,Great Bend,67530
-98.7558266,38.4468475,0051383400000004000,586,NE 10 AVE,Great Bend,67530
-98.75403700000001,38.4381281,0051383400000005000,000,NE 50 RD,Great Bend,67530
-98.7425991,38.43813715,0051383400000006000,000,NE 20 AVE,Great Bend,67530
-98.76341135000001,38.45988815,0051382800001001000,000,NE 10 AVE,Hoisington,67544
-98.76062085000001,38.452701649999995,0051382800006041000,000,NE 10 AVE,Great Bend,67530
-98.75771795,38.43990655,0051383300000006010,000,NE 10 AVE,Great Bend,67530
-98.7205971,38.3704556,0051872600000001050,56,NE 27 AVE,Great Bend,67530
-98.73467975,38.377086250000005,0051862300001015020,215,CARDINAL LN,Great Bend,67530
-98.6224935,38.39171035,0051961400000004010,824,NE 20 RD,Great Bend,67530
-98.6524213,38.431539150000006,0051920400000001010,000,NE 50 RD,Great Bend,67530
-98.74126325000002,38.40043420000001,0051851500000001010,000,NE 20 AVE,Great Bend,67530
-98.6273569,38.43506105,0051273500000003000,806,NE 50 RD,Ellinwood,67526
-98.74287045,38.4087034,0051821000004003000,323,POINT DR,Great Bend,67530
-98.7384356,38.38416749999999,0051852200000003000,153,NE 20 AVE,Great Bend,67530
-98.72724115,38.4025532,0051861400004004010,000,NE 30 RD,Great Bend,67530
-98.73116265000002,38.376695049999995,0051862300001013020,000,NE 10 RD,Great Bend,67530
-98.64106365,38.401922250000005,0051951500000002010,000,NE 30 RD,Great Bend,67530
-98.7572102,38.3752049,0051882801002006010,2304,FRANKLIN ST,Great Bend,67530
-98.63686694999998,38.478224,0051252200000001000,000,NE 80 AVE,HOISINGTON,67544
-98.75632809999999,38.36854085,0051882804001001000,1622,281 BYPASS,Great Bend,67530
-98.74251410000002,38.423601950000005,0051820300001001030,196,NE 40 RD,Great Bend,67530
-98.75624240000002,38.3760688,0051882801001001000,2328,MCCORMICK ST,Great Bend,67530
-98.7562413,38.37583085,0051882801001002000,2320,MCCORMICK ST,Great Bend,67530
-98.75624075000002,38.37567430000001,0051882801001003000,2316,MCCORMICK ST,Great Bend,67530
-98.75624025,38.3755178,0051882801001004000,2312,MCCORMICK ST,Great Bend,67530
-98.75623970000001,38.37536125,0051882801001005000,2308,MCCORMICK ST,Great Bend,67530
-98.75623920000001,38.37520475,0051882801001006000,2304,MCCORMICK ST,Great Bend,67530
-98.7562386,38.37504825,0051882801001007000,2300,MCCORMICK ST,Great Bend,67530
-98.7562381,38.37481345,0051882801001008000,2224,MCCORMICK ST,Great Bend,67530
-98.75623705,38.3745787,0051882801001009000,2216,MCCORMICK ST,Great Bend,67530
-98.7562365,38.37442215,0051882801001010000,2212,MCCORMICK ST,Great Bend,67530
-98.756236,38.37426565,0051882801001011000,2208,MCCORMICK ST,Great Bend,67530
-98.75623544999999,38.3741091,0051882801001012000,2204,MCCORMICK ST,Great Bend,67530
-98.7562349,38.373952599999996,0051882801001013000,2200,MCCORMICK ST,Great Bend,67530
-98.7568325,38.37614825,0051882801002001000,2329,MCCORMICK ST,Great Bend,67530
-98.75722320000001,38.3761491,0051882801002002000,2328,FRANKLIN ST,Great Bend,67530
-98.75722095,38.3759875,0051882801002003000,2324,FRANKLIN ST,Great Bend,67530
-98.75721770000001,38.375752750000004,0051882801002004000,2316,FRANKLIN ST,Great Bend,67530
-98.75721340000001,38.37543975,0051882801002005000,2308,FRANKLIN ST,Great Bend,67530
-98.75720805,38.3750484,0051882801002006000,2300,FRANKLIN ST,Great Bend,67530
-98.7572048,38.37481364999999,0051882801002007000,2220,FRANKLIN ST,Great Bend,67530
-98.7572016,38.374578899999996,0051882801002008000,2218,FRANKLIN ST,Great Bend,67530
-98.75719945,38.3744223,0051882801002009000,2212,FRANKLIN ST,Great Bend,67530
-98.75719620000001,38.37418755,0051882801002010000,2204,FRANKLIN ST,Great Bend,67530
-98.75719295,38.37395275,0051882801002011000,2200,FRANKLIN ST,Great Bend,67530
-98.7568023,38.37395305,0051882801002012000,2201,MCCORMICK ST,Great Bend,67530
-98.75680445,38.3741096,0051882801002013000,2205,MCCORMICK ST,Great Bend,67530
-98.7568066,38.37426609999999,0051882801002014000,2209,MCCORMICK ST,Great Bend,67530
-98.75680875,38.374422599999995,0051882801002015000,2213,MCCORMICK ST,Great Bend,67530
-98.7568109,38.37457909999999,0051882801002016000,2217,MCCORMICK ST,Great Bend,67530
-98.75681305,38.374735699999995,0051882801002017000,2221,MCCORMICK ST,Great Bend,67530
-98.7568152,38.3748922,0051882801002018000,2225,MCCORMICK ST,Great Bend,67530
-98.75681735,38.3750487,0051882801002019000,2301,MCCORMICK ST,Great Bend,67530
-98.7568206,38.37528345,0051882801002020000,2305,MCCORMICK ST,Great Bend,67530
-98.75682490000001,38.3755965,0051882801002021000,2313,MCCORMICK ST,Great Bend,67530
-98.7568281,38.3758313,0051882801002022000,2321,MCCORMICK ST,Great Bend,67530
-98.75683025000001,38.3759878,0051882801002023000,2325,MCCORMICK ST,Great Bend,67530
-98.75642285,38.3735662,0051882801010001000,1407,22ND ST,Great Bend,67530
-98.75670975,38.37356475,0051882801010002000,1411,22ND ST,Great Bend,67530
-98.75689635,38.3735638,0051882801010003000,1415,22ND ST,Great Bend,67530
-98.75708295,38.373562899999996,0051882801010004000,1419,22ND ST,Great Bend,67530
-98.7572696,38.37356200000001,0051882801010005000,1423,22ND ST,Great Bend,67530
-98.75745625000002,38.373560999999995,0051882801010006000,1427,22ND ST,Great Bend,67530
-98.75744915,38.3732154,0051882801010015000,1424,21ST ST,Great Bend,67530
-98.75726255000001,38.373216299999996,0051882801010016000,1420,21ST ST,Great Bend,67530
-98.75707595,38.3732172,0051882801010017000,1416,21ST ST,Great Bend,67530
-98.75688929999998,38.3732182,0051882801010018000,1412,21ST ST,Great Bend,67530
-98.7567027,38.3732191,0051882801010019000,1408,21ST ST,Great Bend,67530
-98.75651605000002,38.37322,0051882801010020000,1404,21ST ST,Great Bend,67530
-98.75632250000001,38.373221,0051882801010021000,1400,21ST ST,Great Bend,67530
-98.75595809999999,38.374334999999995,0051882801011001000,0000,FREY ST,Great Bend,67530
-98.75620889999999,38.37263235,0051882801011002000,1403,21ST ST,Great Bend,67530
-98.7564196,38.3726319,0051882801011003000,1407,21ST ST,Great Bend,67530
-98.756594,38.3726315,0051882801011004000,1411,21ST ST,Great Bend,67530
-98.7567684,38.3726311,0051882801011005000,1419,21ST ST,Great Bend,67530
-98.75694279999999,38.3726307,0051882801011006000,1423,21ST ST,Great Bend,67530
-98.75711725000001,38.37263035,0051882801011007000,1427,21ST ST,Great Bend,67530
-98.75729165,38.37263,0051882801011008000,1431,21ST ST,Great Bend,67530
-98.75746610000002,38.372629599999996,0051882801011009000,1435,21ST ST,Great Bend,67530
-98.7574586,38.3721902,0051882801011016000,1434,20TH ST,Great Bend,67530
-98.75728415,38.372190599999996,0051882801011017000,1430,20TH ST,Great Bend,67530
-98.75710970000002,38.372191,0051882801011018000,1426,20TH ST,Great Bend,67530
-98.75693530000001,38.3721914,0051882801011019000,1422,20TH ST,Great Bend,67530
-98.7567609,38.372191799999996,0051882801011020000,1418,20TH ST,Great Bend,67530
-98.7565865,38.3721922,0051882801011021000,1414,20TH ST,Great Bend,67530
-98.7564121,38.3721925,0051882801011022000,1410,20TH ST,Great Bend,67530
-98.7562377,38.3721929,0051882801011023000,1406,20TH ST,Great Bend,67530
-98.75602485,38.3721934,0051882801011024000,1400,20TH ST,Great Bend,67530
-98.75604185,38.371592699999994,0051882801020001000,1401,20TH ST,Great Bend,67530
-98.75624825,38.371592449999994,0051882801020002000,1407,20TH ST,Great Bend,67530
-98.75642264999999,38.37159215,0051882801020003000,1411,20TH ST,Great Bend,67530
-98.75659705,38.3715919,0051882801020004000,1415,20TH ST,Great Bend,67530
-98.75677145,38.37159165,0051882801020005000,1419,20TH ST,Great Bend,67530
-98.7569459,38.371591349999996,0051882801020006000,1423,20TH ST,Great Bend,67530
-98.75712030000001,38.37159115,0051882801020007000,1427,20TH ST,Great Bend,67530
-98.75729470000002,38.37159085,0051882801020008000,1431,20TH ST,Great Bend,67530
-98.75746910000001,38.37159055,0051882801020009000,1435,20TH ST,Great Bend,67530
-98.7573749,38.3711514,0051882801020012000,1432,19TH ST,Great Bend,67530
-98.75702605000001,38.371151899999994,0051882801020013000,1424,19TH ST,Great Bend,67530
-98.75650285,38.371152699999996,0051882801020014000,00000,19TH ST,Great Bend,67530
-98.75676445,38.37115229999999,0051882801020014010,1416,19TH ST,Great Bend,67530
-98.7562412,38.37115305,0051882801020014020,1404,19TH ST,Great Bend,67530
-98.75603964999999,38.3711534,0051882801020015000,1400,19TH ST,Great Bend,67530
-98.75602595000001,38.370541,0051882801021001000,1401,19TH ST,Great Bend,67530
-98.7562204,38.37054045000001,0051882801021002000,1407,19TH ST,Great Bend,67530
-98.7563948,38.370539949999994,0051882801021003000,1411,19TH ST,Great Bend,67530
-98.7565692,38.370539449999995,0051882801021004000,1415,19TH ST,Great Bend,67530
-98.7567436,38.37053895,0051882801021005000,1419,19TH ST,Great Bend,67530
-98.75700520000001,38.3705382,0051882801021006000,1423,19TH ST,Great Bend,67530
-98.75700520000001,38.3705382,0051882801021006000,1427,19TH ST,Great Bend,67530
-98.7573017,38.370537600000006,0051882801021007000,1431,19TH ST,Great Bend,67530
-98.7576813,38.3700999,0051882801021011000,1440,18TH ST,Great Bend,67530
-98.75701950000001,38.37009904999999,0051882801021012000,1422,18TH ST,Great Bend,67530
-98.75673560000001,38.3700996,005188280102101200A,1418,18TH ST,Great Bend,67530
-98.7565612,38.3701001,0051882801021013000,1414,18TH ST,Great Bend,67530
-98.7563868,38.37010065,0051882801021014000,1410,18TH ST,Great Bend,67530
-98.75621240000001,38.370101149999996,0051882801021015000,1406,18TH ST,Great Bend,67530
-98.75602280000001,38.3701017,0051882801021016000,1400,18TH ST,Great Bend,67530
-98.75602595000001,38.3695021,0051882801032001000,1401,18TH ST,Great Bend,67530
-98.75620035,38.3695017,0051882801032002000,1407,18TH ST,Great Bend,67530
-98.75637475,38.3695013,0051882801032003000,1411,18TH ST,Great Bend,67530
-98.75654915,38.369500900000006,0051882801032004000,1415,18TH ST,Great Bend,67530
-98.75678475000001,38.369500650000006,0051882801032005000,1419,18TH ST,Great Bend,67530
-98.75735660000001,38.36949615,0051882801032006000,1429,18TH ST,Great Bend,67530
-98.75742965,38.3690569,0051882801032015000,1434,17TH ST,Great Bend,67530
-98.75715615000001,38.36905725,0051882801032016000,1424,17TH ST,Great Bend,67530
-98.70009174999998,38.42067815,0051930600000005010,404,NE 40 AVE,Great Bend,67530
-98.7364249,38.429852249999996,0051810200000002010,464,NE 20 AVE,Great Bend,67530
-98.65042084999999,38.38739455,0051952100000001020,000,NE 70 AVE,GREAT BEND,67530
-98.634259,38.416459700000004,0051921000000001020,000,NE 40 RD,Great Bend,67530
-98.7600295,38.37875124999999,0051852104001015000,1438,24TH ST,Great Bend,67530
-98.7600295,38.37875124999999,0051852104001015000,1818,24TH ST,Great Bend,67530
-98.75596685,38.37819544999999,0051852104001015010,0000,24TH ST,Great Bend,67530
-98.7534743,38.366798800000005,0051882703001001000,0000,281 BYPASS,Great Bend,67530
-98.82801864999999,38.58536825,0050711200000004000,0000,NW 30 AVE,Hoisington,67544
-98.8007636,38.55151045,0050841900000003010,000,NW 130 RD,Hoisington,67544
-98.81031870000001,38.54174895,005089300000000302L,1234,NW 20 AVE,Hoisington,67544
-98.76583275,38.58301605,0050820900000004010,56,NE 150 RD,Hoisington,67544
-98.79864245,38.583263900000006,0050830700000002000,000,NW 150 RD,HOISINGTON,67544
-98.78934220000002,38.5832831,0050830800000003000,00,NW 150 RD,HOISINGTON,67544
-98.78362855,38.583335000000005,0050830800000004000,00,NW 150 RD,HOISINGTON,67544
-98.77911914999999,38.58337555,0050830800000005000,00,NW 150 RD,HOISINGTON,67544
-98.77086899999999,38.58339825,0050820900000003000,00,NE 150 RD,Hoisington,67544
-98.7847481,38.57237355000001,0050841700000001000,0000,SUSANK RD,Hoisington,67544
-98.78927875,38.56873225,0050841700000002000,00,NW 140 RD,HOISINGTON,67544
-98.80091110000001,38.5722469,0050841800000001000,1492,NW 10 AVE,Hoisington,67544
-98.79494875,38.56562865000001,0050841800000001010,1407,NW 10 AVE,Hoisington,67544
-98.80972905000002,38.57228165000001,0050841800000003000,0000,NW 20 AVE,Hoisington,67544
-98.79846745,38.5596597,0050841900000001000,0000,NW 10 AVE,Hoisington,67544
-98.80723940000001,38.55791095000001,0050841900000002000,1350,NW 20 AVE,Hoisington,67544
-98.79828605,38.5524871,0050841900000003000,122,NW 130 RD,Hoisington,67544
-98.78468054999999,38.5614872,0050842000000001000,00,NW 140 RD,HOISINGTON,67544
-98.79332355,38.55604819999999,0050842000000002000,1330,NW 10 AVE,Hoisington,67544
-98.79323365,38.552482100000006,0050842000000003000,1304,NW 10 AVE,Hoisington,67544
-98.79102565,38.5542901,0050842000000004000,00,NW 130 RD,Hoisington,67544
-98.78447489999999,38.55431705,0050842000000005000,00,NW 130 RD,Hoisington,67544
-98.77765935,38.554334299999994,0050842000000006000,0000,SUSANK RD,Hoisington,67544
-98.77084565,38.576,0050851600000002000,00,NE 150 RD,Hoisington,67544
-98.77080415,38.568853700000005,0050851600000003000,0000,SUSANK RD,Hoisington,67544
-98.77985720000001,38.547011999999995,0050892900000001000,0000,SUSANK RD,Hoisington,67544
-98.78893755,38.54700175,0050892900000002000,00,NW 130 RD,Hoisington,67544
-98.78893640000001,38.541578050000005,0050892900000003000,0000,NW 10 AVE,Hoisington,67544
-98.77983484999999,38.5415871,0050892900000004000,0000,SUSANK RD,Hoisington,67544
-98.78893525000001,38.53797835,0050892900000005000,00,NW 120 RD,Hoisington,67544
-98.7808867,38.53798565,0050892900000006000,00,NW 120 RD,Hoisington,67544
-98.77635345,38.5379895,0050892900000007000,2,NW 120 RD,Hoisington,67544
-98.79824540000001,38.5469748,0050893000000001000,000,NW 130 RD,Hoisington,67544
-98.8072276,38.546953849999994,0050893000000002000,0000,NW 20 AVE,Hoisington,67544
-98.80556734999999,38.53647865000001,0050893000000003010,158,W K 4 HWY,Hoisington,67544
-98.80269485,38.52870875000001,0050893100000001000,1151,N US 281 HWY,Hoisington,67544
-98.7756156,38.533311600000005,0050893200000001000,1183,SUSANK RD,Hoisington,67544
-98.779822,38.53246215,0050893200000003000,00,NW 120 RD,Hoisington,67544
-98.7866819,38.53246115,0050893200000004000,00,NW 120 RD,Hoisington,67544
-98.79124475,38.53245315000001,0050893200000005000,00,NW 120 RD,Hoisington,67544
-98.79319685,38.5358016,0050893200000006000,1198,NW 10 AVE,Hoisington,67544
-98.77048490000001,38.54702915,0050882800000002000,1274,SUSANK RD,Hoisington,67544
-98.77048490000001,38.54702915,0050882800000002000,1286,SUSANK RD,Hoisington,67544
-98.77045095,38.5398201,0050882800000003000,00,NE 120 RD,Hoisington,67544
-98.7741988,38.5369153,0050882800000004000,1204,SUSANK RD,Hoisington,67544
-98.7704377,38.5324724,0050883300000002000,00,NE 120 RD,Hoisington,67544
-98.79157649999999,38.536605200000004,0050892900000005010,90,NW 120 RD,Hoisington,67544
-98.82103215000001,38.57233135,0050761300000001000,000,NW 150 RD,HOISINGTON,67544
-98.8129831,38.56682665000001,0050761300000001010,1423,NW 20 AVE,Hoisington,67544
-98.81413355000001,38.5687688,0050761300000001020,0000,NW 20 AVE,Hoisington,67544
-98.82101835,38.55787015,0050762400000001000,000,NW 130 RD,Hoisington,67544
-98.816431,38.54332375,0050772500000001000,000,NW 130 RD,Hoisington,67544
-98.8255886,38.5433296,0050772500000002000,000,W K 4 HWY,Hoisington,67544
-98.81643765000001,38.53408455,0050773600000001000,0000,NW 20 AVE,Hoisington,67544
-98.82559359999999,38.53417060000001,0050773600000003000,0000,NW 30 AVE,Hoisington,67544
-98.76403625,38.583772100000004,0050820900000004020,56,NE 150 RD,Hoisington,67544
-98.7640248,38.580205150000005,0050820900000004030,52,NE 150 RD,Hoisington,67544
-98.80266850000001,38.53974265,0050893000000003000,000,W K 4 HWY,Hoisington,67544
-98.82557245000001,38.5833246,0050711200000004010,000,NW 150 RD,HOISINGTON,67544
-98.8164333,38.5815022,0050711200000001010,224,NW 150 RD,HOISINGTON,67544
-99.01313385000002,38.3107973,005254170000000500A,358,SW 130 AVE,Pawnee Rock,67567
-98.98636225000001,38.26217130000001,005258330000001201L,1150,W US 56 HWY,Pawnee Rock,67567
-98.9579539,38.27425665000001,0052573500000002010,614,SW 100 AVE,PAWNEE ROCK,67567
-98.8989223,38.37252405000001,0051792900000002000,000,NW 10 RD,Great Bend,67530
-98.8988773,38.365363200000004,0051792900000003000,000,W BARTON COUNTY RD,Great Bend,
-98.89800395,38.36343615,0051792900000004000,670,W BARTON COUNTY RD,Great Bend,
-98.8969648,38.3634323,0051792900000006000,664,W BARTON COUNTY RD,Great Bend,
-98.90821550000001,38.37252155,0051793000000003000,000,NW 10 RD,Great Bend,67530
-98.91739860000001,38.368955099999994,0051793000000005000,783,NW 10 RD,Great Bend,67530
-98.92148175,38.368577200000004,0051793000000006000,48,NW 80 AVE,Great Bend,67530
-98.92146785,38.367392099999996,0051793000000008000,42,NW 80 AVE,Great Bend,67530
-98.92145645000001,38.36641555,0051793000000008010,34,NW 80 AVE,Great Bend,67530
-98.92144960000002,38.3658332,0051793000000010000,30,NW 80 AVE,Great Bend,67530
-98.9214427,38.365245599999994,0051793000000011000,00,NW 80 AVE,Great Bend,67530
-98.92143580000001,38.364658049999996,0051793000000012000,20,NW 80 AVE,Great Bend,67530
-98.92142895,38.36407045,0051793000000013000,16,NW 80 AVE,Great Bend,67530
-98.92142190000001,38.363473049999996,0051793000000014000,14,NW 80 AVE,Great Bend,67530
-98.92141670000001,38.363026649999995,0051793000000015000,10,NW 80 AVE,Great Bend,67530
-98.9214123,38.36264895,0051793000000016000,6,NW 80 AVE,Great Bend,67530
-98.9214064,38.36214765,0051793000000017000,4,NW 80 AVE,Great Bend,67530
-98.9203426,38.36217635,0051793000000018000,792,W BARTON COUNTY RD,Great Bend,
-98.9214851,38.36885825,0051793000000019010,00,NW 80 AVE,Great Bend,67530
-98.92147715,38.368180699999996,0051793000000019020,00,NW 80 AVE,Great Bend,67530
-98.91682740000002,38.36214875,0051793000000020000,776,W BARTON COUNTY RD,Great Bend,
-98.91604410000001,38.362148950000005,0051793000000021000,768,W BARTON COUNTY RD,Great Bend,
-98.91541155000002,38.36214905,0051793000000022000,766,W BARTON COUNTY RD,Great Bend,
-98.91533380000001,38.363823249999996,0051793000000023000,762,W BARTON COUNTY RD,Great Bend,
-98.91447690000003,38.36219045,0051793000000024000,760,W BARTON COUNTY RD,Great Bend,
-98.91336085,38.3621907,0051793000000025000,752,W BARTON COUNTY RD,Great Bend,
-98.9081706,38.36712305000001,0051793000000026000,00,NW 70 AVE,Great Bend,67530
-98.90815040000001,38.3643732,0051793000000027000,00,NW 70 AVE,Great Bend,67530
-98.90394705,38.363760549999995,0051793000000027010,15,NW 70 AVE,Great Bend,67530
-98.91234595,38.362609750000004,0051793000000028000,750,W BARTON COUNTY RD,Great Bend,
-98.91164815000002,38.36260985,0051793000000029000,744,W BARTON COUNTY RD,Great Bend,
-98.91112965000002,38.363193700000004,0051793000000030000,000,W BARTON COUNTY RD,Great Bend,
-98.91057330000001,38.3626101,0051793000000030010,742,W BARTON COUNTY RD,Great Bend,
-98.90915355,38.3626103,0051793000000031000,730,W BARTON COUNTY RD,Great Bend,
-98.9074125,38.36261055,0051793000000033000,722,W BARTON COUNTY RD,Great Bend,
-98.90670790000001,38.3621986,0051793000000036000,718,W BARTON COUNTY RD,Great Bend,
-98.90566460000002,38.36261075,0051793000000037000,710,W BARTON COUNTY RD,Great Bend,
-98.90461790000002,38.3626109,0051793000000038000,706,W BARTON COUNTY RD,Great Bend,
-98.9039235,38.363023000000005,0051793000000039000,7,NW 70 AVE,Great Bend,67530
-98.90391675000002,38.362198899999996,0051793000000040000,702,W BARTON COUNTY RD,Great Bend,
-98.90810195,38.3598219,0051793100000001000,000,W BARTON COUNTY RD,Great Bend,
-98.90805645,38.35622924999999,0051793100000002000,00,SW 70 AVE,Great Bend,67530
-98.9172859,38.35982215,0051793100000003000,00,SW 80 AVE,Great Bend,67530
-98.91721875,38.356232399999996,0051793100000004000,00,SW 80 AVE,Great Bend,67530
-98.9194301,38.35081509999999,0051793100000005000,00,SW 80 AVE,Great Bend,67530
-98.91029035000001,38.35080395,0051793100000006000,000,SW 10 RD,Great Bend,67530
-98.89673335,38.361226200000004,0051793200000003000,663,W BARTON COUNTY RD,Great Bend,
-98.89734390000001,38.361226099999996,0051793200000004000,667,W BARTON COUNTY RD,Great Bend,
-98.89920355000001,38.3612258,0051793200000005000,677,W BARTON COUNTY RD,Great Bend,
-98.8999781,38.36122575,0051793200000006000,683,W BARTON COUNTY RD,Great Bend,
-98.9007631,38.3612256,0051793200000007000,685,W BARTON COUNTY RD,Great Bend,
-98.92676495,38.37073805,0051672500000002000,00,NW 80 AVE,Great Bend,67530
-98.9359325,38.372478,0051672500000003000,00,NW 90 AVE,GREAT BEND,67530
-98.93586025,38.365312100000004,0051672500000005000,000,W BARTON COUNTY RD,Great Bend,
-98.93064945000002,38.36211605,0051672500000006000,850,W BARTON COUNTY RD,Great Bend,
-98.92669885000001,38.36534760000001,0051672500000007000,000,W BARTON COUNTY RD,Great Bend,
-98.94524940000002,38.37251605,0051672600000001000,79,NW 90 AVE,GREAT BEND,67530
-98.95438535,38.3726238,0051672600000002000,00,NW 100 AVE,GREAT BEND,67530
-98.9497491,38.3654053,0051672600000003000,23,NW 90 AVE,GREAT BEND,67530
-98.94496380000001,38.354398399999994,0051673500000001000,000,SW 10 RD,Great Bend,67530
-98.95423385000001,38.3599232,0051673500000002000,000,W BARTON COUNTY RD,Great Bend,
-98.95413965,38.356339049999995,0051673500000003000,00,SW 100 AVE,Great Bend,67530
-98.95825620000001,38.35430149999999,0051673500000004000,52,SW 100 AVE,Great Bend,67530
-98.95325415,38.348725349999995,0051673500000005000,974,SW 10 RD,Great Bend,67530
-98.95629375,38.35095679999999,0051673500000005010,00,SW 100 AVE,Great Bend,67530
-98.95173750000001,38.350902799999986,0051673500000006000,000,SW 10 RD,Great Bend,67530
-98.92656825,38.357986999999994,0051673600000001000,00,SW 80 AVE,Great Bend,67530
-98.93573330000001,38.35795304999999,0051673600000002000,000,W BARTON COUNTY RD,Great Bend,
-98.93555395000001,38.3507714,0051673600000003000,00,SW 90 AVE,Great Bend,67530
-98.92638960000002,38.3508068,0051673600000004000,000,SW 10 RD,Great Bend,67530
-98.96370495,38.3727453,0051682700000001000,0000,NW 10 RD,Great Bend,67530
-98.97284755000001,38.372875,0051682700000001010,00,NW 110 AVE,GREAT BEND,67530
-98.97278945000001,38.367479550000006,0051682700000003000,00,NW 110 AVE,GREAT BEND,67530
